airfoil,max_camber,camber_pos,max_thickness,le_radius,te_angle_deg,thickness_25,thickness_50,thickness_75,alpha_deg,log10_Re,n_crit,CL,CD,CM
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-2.0,6.5,5.0,-0.2205616408836909,0.0059706028685811464,0.00048486927401439063
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-0.666666666666667,6.5,5.0,-0.07385217672334099,0.005699229248385156,0.00016010285967278103
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,0.6666666666666661,6.5,5.0,0.07385217672334146,0.005699229248385156,-0.00016010285967257566
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,2.0,6.5,5.0,0.22056164088369032,0.005970602868581135,-0.00048486927401433235
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,3.333333333333332,6.5,5.0,0.36782300450911987,0.006260783150066923,-0.00025611819428714573
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,4.666666666666666,6.5,5.0,0.5134678073778414,0.00678809433596614,0.0010323676963970394
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,6.0,6.5,5.0,0.6609976095837444,0.00765362565211559,0.0015540138928997484
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,7.333333333333332,6.5,5.0,0.8099566403900388,0.008783470879571658,0.0011903995942433015
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,8.666666666666666,6.5,5.0,0.953643100227612,0.010202049801194385,0.0013424025998858304
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,10.0,6.5,5.0,1.0915251294281991,0.012020898429704208,0.00251333124702685
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,11.333333333333332,6.5,5.0,1.2228518616757658,0.014312047138145888,0.0045187347100714825
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,12.666666666666664,6.5,5.0,1.347375511559283,0.017242846745420863,0.006957125114840326
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,14.0,6.5,5.0,1.4617711770574724,0.021032650303984605,0.010133790729902201
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-6.0,6.5,9.0,-0.6678603974545725,0.007714359821547027,-0.0002856336214075397
naca0008,0.0,0.0,0.08001915623852546,0.007035946587733639,10.506160823118948,0.07921263899565847,0.07058473010087184,0.042136487328027536,-4.666666666666667,6.5,9.0,-0.5155850760105178,0.006612677119684463,-0.0015805393798591124
